youtube_id,title,channel_title,channel_id,description,tags,view_count,like_count,dislike_count,comment_count,tmdb_id,similarity_score
VZFJ6gOsAVg,Love & Other Drugs (Redband Trailer),20th Century Studios Malaysia,UCVVbmuv6RMOC7gCmrPU4Weg,IN CINEMAS 14 APRIL,"['showreel', 'sneak peek', 'adventure film', 'tough guys', 'sneak peak', 'widescreen', 'hollywood actor', 'entertainment', 'director', 'teenage film', 'harry potter']",143064,150,16,2,43347,0.34825870646766166
hrJQDPpIK6I,The Chronicles of Narnia: The Voyage of the Dawn Treader Official Trailer [HD],OfficialNarnia,UC-UMdscQ43h08VeVzzI4H-w,The Official Trailer for The Chronicles of Narnia: The Voyage of the Dawn Treader!,"['Narnia', 'Chronicles of Narnia', 'Dawn Treader', 'Voyage of the Dawn Treader', 'C.S. Lewis']",4250248,12024,341,5133,10140,0.543171114599686
IwaFwqR0mJo,The Chronicles of Narnia: The Voyage of the Dawn Treader Trailer2,OfficialNarnia,UC-UMdscQ43h08VeVzzI4H-w,The Chronicles of Narnia: The Voyage of the Dawn Treader Trailer 2,"['Narnia', 'Chronicles of Narnia', 'Dawn Treader', 'Voyage of the Dawn Treader', 'C.S. Lewis']",2935846,9789,559,557,10140,0.44844517184942717
YKs5SKCOaVQ,The Chronicles Of Narnia - The Voyage Of The Dawn Treader - English Trailer - HQ,20th Century Studios India,UC9v4vMSdJRND1YGp7-S8dRQ,"Guys!!!Catch the trailer of the highly acclaimed movie' THE CHRONICLES OF NARNIA - The Voyage Of The Dawn Treader ' which gets you hitched to hope , magic spells and lets your imaginations go wild!!!The adventure starts on 3rd December!!!For more information log on to http://www.facebook.com/narnia3india & also visit our website by logging in to http://www.narnia.com/in

""LIKE"" our Facebook page https://www.facebook.com/FoxStarIndia","['chronicles of narnia', 'voyage of the dawn treader', 'the voyage of the dawn treader', 'the chronicles of narnia', 'narnia the voyage of the dawn treader', 'widescreen', 'trailer', 'Ben Barnes', 'chronicles narnia', 'Georgie Henley', 'Skandar Keynes', 'narnia', 'film', 'rock', 'entertainment', 'anime music', 'movie trailer', 'narnia trailer', 'tourism', '3d', 'animation', 'magic', 'prince', 'family', 'ben', 'barnes', 'Skandar', 'Keynes', 'Georgie', 'Henley', 'movie', 'Will', 'Poulter', 'King', 'Caspian', 'Edmund', 'PevensieTilda', 'Swinton', 'witch', 'aslan', 'animals', 'kids', 'fims', 'rings']",648573,1058,40,427,10140,0.45471281296023564
LuGUVkO0cRM,Narnia: Voyage of the Dawn Treader - International trailer,20th Century Studios UK,UCzBay5naMlbKZicNqYmAQdQ,"In UK cinemas December 9th

-~-~~-~~~-~~-~-
Please watch: ""The Martian | European Premiere Highlights | Official HD Featurette"" 
➨ https://www.youtube.com/watch?v=KwQfxPR7i34
-~-~~-~~~-~~-~-","['the', 'chronicles', 'of', 'narnia', 'voyage', 'dawn', 'treader', 'international', 'trailer', 'video', 'aslan', 'lion', 'ben', 'barnes', 'tilda', 'swinton', 'liam', 'neeson', 'action', 'adventure']",101597,303,8,67,10140,0.28846153846153844
AON1-Ox-Llc,The Chronicles Of Narnia: The Voyage Of The Dawn Treader OFFICIAL TRAILER,20th Century Studios UK,UCzBay5naMlbKZicNqYmAQdQ,"The Chronicles of Narnia: The Voyage of the Dawn Treader. In Cinemas 10th December 2010

Lucy and Edmond are spending a dreary holiday with their cousin Eustace Clarence Scrub, who is a rather dour and mean spirited little boy. They are unexpectedly drawn into Narnia when a painting of a ship on the wall of Lucy's room comes to life, and the three children fall into the ocean to be rescued be the Dawn Treader.

Once safely on board, Lucy and Edmond are greeted by their friend Caspian (now King Caspian) who has undertaken a quest to find the seven lost Lords of Narnia, as he had previously promised to Aslan. Lucy and Edmond are delighted to be back in Narnia, but Eustace is less than enthusiastic. Reepicheep is also on board, as he has vowed to find the seas of the 'utter east'.

-~-~~-~~~-~~-~-
Please watch: ""The Martian | European Premiere Highlights | Official HD Featurette"" 
➨ https://www.youtube.com/watch?v=KwQfxPR7i34
-~-~~-~~~-~~-~-","['narnia', 'voyage', 'dawn', 'treader', 'chronicles', 'fantasy', 'adventure', 'aslan', 'islands', 'seven', 'lords', 'CS', 'Lewis', 'Film', 'Book', 'Blockbuster']",19131,46,0,4,10140,0.5952380952380952
tQ2Vzw33v6w,"Narnia: Voyage of the Dawn Treader ""Carrie Underwood"" Trailer Official (HD)",ClevverTV,UCbdTs9fanN16NOrYSmq1JeQ,"http://Facebook.com/ClevverTV - Become a Fan!
http://Twitter.com/ClevverTV - Follow Us!c

Carrie Underwood ""There's A Place For Us"" from the film ""The Chronicles of Narnia: The Voyage of the Dawn Treader""

The Chronicles of Narnia: The Voyage of the Dawn Treader hits theaters on December 10th, 2010.

Cast: Ben Barnes, Georgie Henley, Skandar Keynes, Will Poulter, Laura Brent, Liam Neeson, Simon Pegg, Colin Moody, Shane Rangi, Steven Rooke, Bruce Spence, Terry Norris, Gary Sweet, Arthur Angel, William Moseley, Anna Popplewell

This time around - Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb - find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world. Joining forces once again with their royal friend Prince Caspian and the warrior mouse Reepicheep, they are whisked away on a mysterious mission to the Lone Islands, and beyond. On this bewitching voyage that will test their hearts and spirits, the trio will face magical Dufflepuds, sinister slave traders, roaring dragons and enchanted merfolk. Only an entirely uncharted journey to Aslan's Country - a voyage of destiny and transformation for each of those aboard the Dawn Treader - can save Narnia, and all the astonishing creatures in it, from an unfathomable fate.

The Chronicles of Narnia: The Voyage of the Dawn Treader clip courtesy Fox Walden.","['movie trailer', 'carrie underwood', 'official', 'hd', 'music', ""There's a place for us""]",535294,1393,21,380,10140,0.4077956989247312
5XtbLezJtMg,The Tourist | OFFICIAL Trailer #1 US (2010) Johnny Depp Angelina Jolie,moviemaniacsDE,UCYCEK7i8Uq-XtFtWolofxFg,"first trailer 
Trailer 
Genre: thriller / drama
Regie / directed by: Florian Henckel von Donnersmarck ( Das leben der Anderen / The Life of Others )
Darsteller / cast: Johnny Depp , Angelina Jolie , Paul Bettany , Rufus Sewell , Timothy Dalton , 
music by Gabriel Yared

Kinostart Deutschland: 23. September 2010
Kinostart USA: December 10th, 2010
offizielle Filmsite: http://

Verwendung mit freundlicher Genehmigung von Kinowelt / 
used with authorization","['film', 'movie', 'clip', 'teaser', 'moviemaniacs', 'mmde', 'movie maniacs', 'official', 'official trailer', 'moviemaniacsde', 'HD', 'video']",2409358,6440,263,542,37710,0.22392344497607655
5R0vcopCNG0,The Tourist Official Trailer #1 - (2010) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"The Tourist movie clips: http://j.mp/1JbAWvH
BUY THE MOVIE: http://amzn.to/rrJ1CD
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
Frank (Johnny Depp) is an American tourist on holiday to mend a broken heart in Italy, when a mysterious femme fatale (Angelina Jolie) lures him into a world of espionage and danger.

FILM DESCRIPTION:
American tourist Frank (Johnny Depp) meets a mysterious beauty who drags him into a dangerous world of intrigue and espionage while traveling through Europe in director Florian Henckel von Donnersmarck's paranoid thriller. When Frank met Elise (Angelina Jolie) on the train, he thought it was a chance encounter. Little did Frank realize it was all part of a much bigger plan, one that would soon find him dodging bullets through both the historic streets of Paris and the winding canals of Venice. Now, the faster Frank and Elise run, the more intense their romance grows.

CREDITS:
TM & © Sony (2010)
Cast: Johnny Depp, Angelina Jolie, Paul Bettany, Rufus Sewell, Timothy Dalton, Raoul Bova
Director: Florian Henckel von Donnersmarck
Producers: Gary Barber, Roger Birnbaum, Jonathan Glickman, Ron Halpern, Tim Headington, Graham King, Jeffrey Nachmanoff, David Nichols, Denis O'Sullivan, Lloyd Phillips, Olivier Courson, John Bernard, Bahman Naraghi
Screenwriters: Florian Henckel von Donnersmarck, Christopher McQuarrie, Julian Fellowes, Jérôme Salle

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7","['the tourist', 'the tourist trailer', 'the tourist full movie', 'the tourist part 1', 'johnny depp', 'angelina jolie', 'paul bettany', 'timothy dalton', 'raoul bova', 'rufus sewell', 'gun videos', 'action thrillers', 'spy thrillers', 'thriller', 'roger birnbaum', 'gary barber', 'graham king', 'tim headington', 'jonathan glickman', 'lloyd phillips', 'ron halpern', 'denis osullivan', 'david nichols', 'movie clips', 'movieclipsdotcom', '#AMG:V+++410403', '/m/0jfx1', '/m/0f4vbz', '/m/01chc7', '/m/04wpvv', '/m/0143wl', '/m/08mr6l']",652695,1415,70,58,37710,0.34523809523809523
HgNiFN_gttA,The Tourist Official Trailer,Element Pictures Distribution,UC-5FpQ7xVkQiBLut5yjvcow,"In cinemas December 10th 2010. Released in Ireland by Element Pictures Distribution on behalf of Optimum Releasing. The story revolves around Frank (Johnny Depp, FROM HELL, PIRATES OF THE CARRIBEAN), an American tourist visiting Italy to mend a broken heart. Elise (Angelina Jolie MR & MRS SMITH, GIRL INTERRUPTED) is an extraordinary woman who deliberately crosses his path in order to mislead all those following her former lover. Against the breathtaking backdrop of Venice, Frank pursues a potential romance but soon finds himself the pursued as he and Elise are caught in a whirlwind of intrigue and danger.
The movie follows the series of manipulations, as characters realise that they are merely pieces being played by an unseen mastermind of the game.","['johnny depp', 'Angelina jolie', 'film trailer', 'movie trailer', 'film', 'movie', 'Italy', 'travel', 'tourist']",25326,84,5,5,37710,0.60625
yS1JeF7sZ88,THE TOURIST TRAILER,FilmIsNow Movie Trailers,UCOP-gP2WgKUKfFBMnkR3iaA,"THE TOURIST TRAILER - C'era una volta, nel 2005, Anthony Zimmer, un thriller francese diretto da Jérôme Salle dove un turista americano veniva rapito dalla bella Sophie Marceau, un'agente dell'Interpol intenzionata a catturare un criminale con il quale aveva avuto una storia. Oggi, a distanza di quasi sei anni, molte cose sono cambiate: Salle ha lasciato il posto al tedesco Florian Henckel von Donnersmarck e si è proposto come sceneggiatore. Il ruolo dell'agente è stato invece assegnato ad Angelina Jolie, dopo che per mesi era stata data per certa la presenza di Charlize Theron. Simile trafila ha riguardato anche la scelta dell'interprete maschile: Tom Cruise, inizialmente individuato come protagonista, è stato prima sostituito con Sam Avatar Worthington e poi - per ragioni artistiche, come si legge su ogni comunicato - da Johnny Depp.","['the', 'tourist', 'official', 'trailer', 'film', 'movie', 'preview', 'footage', 'florian', 'henckel', 'von', 'donnersmarck', 'johnny', 'depp', 'angelina', 'jolie', 'paul', 'bettany', 'thriller', 'drama']",71513,11,0,4,37710,0.41691616766467066
lSQD5xJeXpk,The Touryst - Announcement Trailer - Nintendo Switch,Nintendo,UCGIY_O-8vW4rfX98KlMkvRg,"You are just arriving at the Monument Islands. Want to go swimming? Or rather take a dive into the deep sea? Or do you want to visit the amusement arcade, do some shopping, dance at the beach party? Fancy some surfing? Or will you talk with the strange old tourist and listen what he has to say about these ancient mysterious monuments. The Touryst launches this November. 

Learn more about The Touryst! https://bit.ly/2NcH7Ki

#TheTouryst #NintendoSwitch

Subscribe for more Nintendo fun! https://goo.gl/HYYsot

Visit Nintendo.com for all the latest! http://www.nintendo.com/

Like Nintendo on Facebook: http://www.facebook.com/Nintendo
Follow us on Twitter: http://twitter.com/NintendoAmerica
Follow us on Instagram: http://instagram.com/Nintendo
Follow us on Pinterest: http://pinterest.com/Nintendo","['the touryst', 'the touryst announcement trailer', 'the touryst trailer', 'touryst', 'monument islands', 'amusement arcade', 'surfing', 'tourist', 'ancient monuments', 'indie game', 'independent game', 'indie video game', 'nintendo', 'play', 'play nintendo', 'game', 'gameplay', 'fun', 'video game', 'kids', 'action', 'adventure', 'rpg']",279901,5445,111,326,37710,0.19596774193548389
_n-xKi6IAtU,ANGELINA JOLIE AND JOHNNY DEPP ' THE TOURIST ' OFFICIAL TRAILER #1,AngelinaJolieVIDEO3,UC4U8UWts1qStGKzlUpoVdrw,"Angelina Jolie and Johnny Depp ' The Tourist ' First Look full Trailer
Starring: Angelina Jolie, Johnny Depp, Paul Bettany, Rufus Sewell and Timothy Dalton.

In the upcoming film, Jolie stars as Elise, an Interpol agent who locates a criminal with whom she once had an affair. Meanwhile, Depp portrays an American tourist named Frank Taylor who is used by the female Interpol agent as a dupe to reach her goal.

Serving as a remake of 2005 French film entitled ""Anthony Zimmer"", ""The Tourist"" has Florian Henckel von Donnersmarck serving behind the lens with the script written by Christopher McQuarrie, Jeffrey Nachmanoff as well as Julian Fellowes. Paul Bettany and Timothy Dalton are cast for supporting roles in the drama thriller, which is slated to hit U.S. cinemas on December 10.
... (more info)","['Angelina', 'Jolie', 'Johnny', 'Depp', 'The', 'Tourist', '1st', 'trailer', '#1', 'official', 'HD']",17246,37,8,5,37710,0.325
CUiCu-zuAgM,'True Grit' Trailer HD,hollywoodstreams,UCpo2fJvnalYlwN97ehhyfBQ,For more info on 'True Grit' visit: http://www.hollywood.com,"['True', 'Grit', 'Movie', 'Trailer', 'Coen', 'Brothers', 'Jeff', 'Bridges', 'Matt', 'Damon', 'Josh', 'Brolin']",6239971,10942,409,3634,44264,0.3208333333333333
aOHGKCle-aY,True Grit (2010) Trailer #1 | Movieclips Classic Trailers,Movieclips Classic Trailers,UCTCjFFoX1un-j7ni4B6HJ3Q,"Check out the official True Grit (2010) trailer starring Jeff Bridges! Let us know what you think in the comments below.
► Buy or Rent on FandangoNOW: https://www.fandangonow.com/details/movie/true-grit-2010/1MV969d80d976a4301a853297f9067746d7?ele=searchresult&elc=true%20grit&eli=0&eci=movies?cmp=MCYT_YouTube_Desc 

Starring: Jeff Bridges, Matt Damon, Hailee Steinfeld
Directed By: Ethan Coen, Joel Coen 
Synopsis: A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.

Watch More Classic Trailers:
► Dramas: http://bit.ly/2tefVm2
► Westerns: http://bit.ly/2mrOEXG
► War Movies: http://bit.ly/2qX4u18

Fuel Your Movie Obsession: 
► Subscribe to CLASSIC TRAILERS: http://bit.ly/2D01HJi
► Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV
► Like us on FACEBOOK: http://bit.ly/2DikvkY 
► Follow us on TWITTER: http://bit.ly/2mgkaHb
► Follow us on INSTAGRAM: http://bit.ly/2mg0VNU

Subscribe to the Fandango MOVIECLIPS CLASSIC TRAILERS channel to rediscover all your favorite movie trailers and find a classic you may have missed.","['Bad Guy', 'Cowboy', 'Sheriff', 'Exciting', 'Violent', 'Revenge', 'True Grit', 'True Grit movie', 'True Grit movie trailer', 'True Grit trailer', 'True Grit trailer 2010', 'True Grit official trailer', 'trailers', 'movie trailers', '2010 trailers', 'movieclips', 'classic', 'fandango', '2010', 'Jeff Bridges', 'Josh Brolin', 'Hailee Steinfeld', 'Ethan Coen', 'Joel Coen', 'Coen Brothers', 'Adventure', 'Drama', 'Western', 'Classic Trailers', 'Old Trailers']",59572,371,15,11,44264,0.24621212121212122
ruTdCaAWTNA,True Grit - Trailer,Paramount Movies,UC9YHyj7QSkkSg2pjQ7M8Khg,"In 1970, John Wayne won an Academy Award for his larger-than-life performance as the drunken, uncouth and totally fearless one-eyed U.S. Marshall, Rooster Cogburn. The cantankerous Rooster is hired by a headstrong young girl (Kim Darby) to find the man who murdered her father and fled with the family savings. When Cogburn's employer insists on accompanying the old gunfighter, sparks fly. And the situation goes from troubled to disastrous when an inexperienced but enthusiastic Texas Ranger (Glen Campbell) joins the party. Laughter and tears punctuate the wild action in this extraordinary Western which features performances by Robert Duvall and Strother Martin.","['Movies', 'Paramount']",139389,0,0,0,44264,0.48928571428571427
Kpwitdh3Muw,True Grit Teaser Trailer HD - Coens,Beckin1,UCedbW41WPTSgDVp5y_1pdAA,"The new film directed by the Coens
Plot: A tough U.S. Marshal helps a stubborn young woman track down her father's murderer
Cast: Matt Damon, Josh Brolin, Hailee Steinfield and Jeff Bridges
Release Date: December 25","['true grit', 'coens', 'joel and ethan coen', 'matt damon', 'jeff briges', 'coens true grit', 'true grit remake', 'john wayne true grit remake', 'true grit coen brothers', 'true grit matt damon', 'true grit hd trailer', 'true grit teaser', 'true grit hd', 'true grit teaser trailer hd', 'true grit trailer coen', 'josh brolin']",73814,143,3,42,44264,0.32539682539682535
MzjH9fEE2tU,True Grit (2010) Official Trailer,Murat Sayım,UCSwvjtd4hhOd9AdC9XEmqKA,,"['True Grit', 'Official Trailer']",7784,16,3,4,44264,0.4
wdAXjMj6mfU,True Grit (9/9) Movie CLIP - Bold Talk for a One-Eyed Fat Man (2010) HD,Movieclips,UC3gNmTGu-TTbFPpfSs5kNkg,"True Grit movie clips: http://j.mp/1CLPTQO
BUY THE MOVIE: http://amzn.to/rQpU8i
Don't miss the HOTTEST NEW TRAILERS: http://bit.ly/1u2y6pr

CLIP DESCRIPTION:
Rooster (Jeff Bridges) takes on Ned Pepper (Barry Pepper) and his henchmen in a climatic one-on-four showdown.

FILM DESCRIPTION:
Fourteen-year-old Mattie Ross (Hailee Steinfeld) joins an aging U.S. marshal (Jeff Bridges) and another lawman (Matt Damon) in tracking her father's killer into hostile Indian territory in Joel and Ethan Coen's adaptation of Charles Portis' original novel. Sticking more closely to the source material than the 1969 feature adaptation starring Western icon John Wayne, the Coens' True Grit tells the story from the young girl's perspective, and re-teams the celebrated filmmaking duo with their No Country for Old Men producing partner Scott Rudin. Josh Brolin and Barry Pepper co-star.

CREDITS:
TM & © Paramount (2010)
Cast: Matt Damon, Jeff Bridges, Barry Pepper, Hailee Steinfeld, Brian Brown, Bruce Green, Mike Watson
Directors: Ethan Coen, Joel Coen
Producers: Ethan Coen, Joel Coen, David Ellison, Megan Ellison, Robert Graf, Scott Rudin, Paul Schwake, Steven Spielberg
Screenwriters: Joel Coen, Ethan Coen, Charles Portis

WHO ARE WE?
The MOVIECLIPS channel is the largest collection of licensed movie clips on the web. Here you will find unforgettable moments, scenes and lines from all your favorite films. Made by movie fans, for movie fans.

SUBSCRIBE TO OUR MOVIE CHANNELS:
MOVIECLIPS: http://bit.ly/1u2yaWd
ComingSoon: http://bit.ly/1DVpgtR
Indie & Film Festivals: http://bit.ly/1wbkfYg
Hero Central: http://bit.ly/1AMUZwv
Extras: http://bit.ly/1u431fr
Classic Trailers: http://bit.ly/1u43jDe
Pop-Up Trailers: http://bit.ly/1z7EtZR
Movie News: http://bit.ly/1C3Ncd2
Movie Games: http://bit.ly/1ygDV13
Fandango: http://bit.ly/1Bl79ye
Fandango FrontRunners: http://bit.ly/1CggQfC

HIT US UP:
Facebook: http://on.fb.me/1y8M8ax
Twitter: http://bit.ly/1ghOWmt
Pinterest: http://bit.ly/14wL9De
Tumblr: http://bit.ly/1vUwhH7","['true grit', 'true grit clip', 'true grit trailer', 'true grit soundtrack', 'jeff bridges', 'matt damon', 'barry pepper', 'hailee steinfeld', 'bruce green', 'mike watson', 'brian brown', 'gun videos', 'horse videos', 'pistol videos', 'rifle videos', 'crime action adventure', 'westerns', 'action adventure', 'crime dramas', 'drama', 'period pieces', 'steven spielberg', 'scott rudin', 'ethan coen', 'joel coen', 'robert graf', 'movie clips', 'movieclipsdotcom', '#AMG:V+++483734', '/m/0169dl', '/m/0flw6', '/m/04m064', '/m/0b75jtr', '/m/0fzgwl0']",1102481,4537,159,1094,44264,-0.10518114530580444
L9szn1QQfas,TRON: LEGACY Official Trailer,Walt Disney Studios,UCuaFvcY4MhZY3U43mMt1dYQ,"Become a fan on facebook and order here: http://on.fb.me/fUYGl1

Tron: Legacy is available now on Four-Disc Blu-ray 3D/Blu-Ray and DVD Combo. 

Follow TRON: Legacy on Twitter:  http://twitter.com/TronLegacy 

TRON: LEGACY is a 3D high-tech adventure set in a digital world that's unlike anything ever captured on the big screen. Sam Flynn (Garrett Hedlund), a rebellious 27-year-old, is haunted by the mysterious disappearance of his father Kevin Flynn (Oscar®- and Golden Globe®-winner Jeff Bridges), a man once known as the world's leading video-game developer. When Sam investigates a strange signal sent from the old Flynn's Arcade—a signal that could only come from his father—he finds himself pulled into a digital world where Kevin has been trapped for 20 years. With the help of the fearless warrior Quorra (Olivia Wilde), father and son embark on a life-or-death journey across a visually-stunning cyber universe—a universe created by Kevin himself that has become far more advanced with never-before-imagined vehicles, weapons, landscapes and a ruthless villain who will stop at nothing to prevent their escape. Presented in Disney Digital 3D™ and scored by Grammy Award®-winning electronic music duo Daft Punk.","['walt', 'disney', 'pictures', 'scifi', 'science', 'fiction', 'wondercon', 'arg', 'matrix', 'quorra', ""flynn's"", 'arcade', 'encom', 'kevin', 'flynn', 'sam', 'garrett', 'hedlund', '3d', 'digital', 'theatrical', 'daft', 'punk', 'two', 'steps', 'from', 'hell', 'am', 'not', 'human', 'clu', 'lives', 'movies', 'tron', 'legacy', 'comic', 'con', 'sdcc', 'comiccon', 'vfx', 'test', 'concept', 'lightbike', 'lightcycle', 'battle', 'jeff', 'bridges', 'olivia', 'wilde', 'hd', 'high', 'definition', 'best', 'quality', '1080', '1080p', 'imax', 'san', 'diego', 'virus', 'michael', 'sheen', 'evolution', 'siren', 'electro', '2.0', 'comiTRON', 'guy']",13507393,35106,1379,4327,20526,0.6260869565217391
d4RiUy23e9s,TRON: LEGACY Official Trailer # 3,Walt Disney Studios,UCuaFvcY4MhZY3U43mMt1dYQ,"Become a fan on facebook and order here: http://on.fb.me/fUYGl1

Tron: Legacy is available now on Four-Disc Blu-ray 3D/Blu-Ray and DVD Combo. 

Follow TRON: Legacy on Twitter:  http://twitter.com/TronLegacy 

TRON: LEGACY is a 3D high-tech adventure set in a digital world that's unlike anything ever captured on the big screen. Sam Flynn (Garrett Hedlund), a rebellious 27-year-old, is haunted by the mysterious disappearance of his father Kevin Flynn (Oscar®- and Golden Globe®-winner Jeff Bridges), a man once known as the world's leading video-game developer. When Sam investigates a strange signal sent from the old Flynn's Arcade—a signal that could only come from his father—he finds himself pulled into a digital world where Kevin has been trapped for 20 years. With the help of the fearless warrior Quorra (Olivia Wilde), father and son embark on a life-or-death journey across a visually-stunning cyber universe—a universe created by Kevin himself that has become far more advanced with never-before-imagined vehicles, weapons, landscapes and a ruthless villain who will stop at nothing to prevent their escape. Presented in Disney Digital 3D™ and scored by Grammy Award®-winning electronic music duo Daft Punk.","['walt', 'disney', 'studios', 'pictures', 'scifi', 'science', 'fiction', 'arg', 'matrix', 'quorra', ""flynn's"", 'arcade', 'encom', 'kevin', 'sam', 'flynn', 'garrett', 'hedlund', '3d', 'digital', 'theatrical', 'daft', 'punk', 'wondercon', 'two', 'steps', 'from', 'hell', 'am', 'not', 'human', 'clu', 'lives', 'movies', 'tron', 'legacy', 'official', 'trailer', 'comic', 'con', 'sdcc', 'comiccon', 'comitron', 'vfx', 'test', 'concept', 'light', 'bike', 'cycle', 'battle', 'jeff', 'bridges', 'olivia', 'wilde', 'hd', 'best', 'quality', '1080', '1080p', 'imax', 'joseph', 'kosinski', 'virus', 'michael', 'sheen', 'evolution', 'siren', 'electro', '2.0', 'get', 'on', 'grid', 'sky', 'aerial', 'firefight', 'fire', 'fight', 'dogfight']",2903976,7304,180,1173,20526,0.5260869565217392
BEndyAOpI8A,TRON: LEGACY Official Trailer #2,tron,UCfh-gtcMb_vEnlSDHQpA2Lg,"Become a fan on Facebook and order here: http://on.fb.me/h8spYI

Tron: Legacy is available now on Four-Disc Blu-ray 3D/Blu-Ray and DVD Combo. 

Follow TRON: Legacy on Twitter:  http://twitter.com/TronLegacy 

TRON: LEGACY is a 3D high-tech adventure set in a digital world that's unlike anything ever captured on the big screen. Sam Flynn (Garrett Hedlund), a rebellious 27-year-old, is haunted by the mysterious disappearance of his father Kevin Flynn (Oscar®- and Golden Globe®-winner Jeff Bridges), a man once known as the world's leading video-game developer. When Sam investigates a strange signal sent from the old Flynn's Arcade—a signal that could only come from his father—he finds himself pulled into a digital world where Kevin has been trapped for 20 years. With the help of the fearless warrior Quorra (Olivia Wilde), father and son embark on a life-or-death journey across a visually-stunning cyber universe—a universe created by Kevin himself that has become far more advanced with never-before-imagined vehicles, weapons, landscapes and a ruthless villain who will stop at nothing to prevent their escape. Presented in Disney Digital 3D™ and scored by Grammy Award®-winning electronic music duo Daft Punk.","['walt', 'disney', 'studios', 'pictures', 'scifi', 'science', 'fiction', 'arg', 'matrix', 'quorra', ""flynn's"", 'arcade', 'encom', 'kevin', 'sam', 'flynn', 'garrett', 'hedlund', '3d', 'digital', 'theatrical', 'daft', 'punk', 'wondercon', 'two', 'steps', 'from', 'hell', 'am', 'not', 'human', 'clu', 'lives', 'movies', 'tron', 'legacy', 'official', 'trailer', 'comic', 'con', 'sdcc', 'comiccon', 'comitron', 'vfx', 'test', 'concept', 'light', 'bike', 'cycle', 'battle', 'jeff', 'bridges', 'olivia', 'wilde', 'hd', 'best', 'quality', '1080', '1080p', 'imax', 'joseph', 'kosinski', 'virus', 'michael', 'sheen', 'evolution', 'siren', 'electro', '2.0', 'get', 'on', 'grid']",1476997,3763,85,1037,20526,0.5260869565217392
iFxMhlNC3ss,TRON: LEGACY Teaser Trailer,tron,UCfh-gtcMb_vEnlSDHQpA2Lg,"Pre-order here: http://amzn.to/eIkqCh

Tron: Legacy is available on Four-Disc Blu-ray 3D/Blu-Ray and DVD Combo Pack April 5, 2011

TRON: LEGACY is a 3D high-tech adventure set in a digital world that's unlike anything ever captured on the big screen. Sam Flynn (Garrett Hedlund), a rebellious 27-year-old, is haunted by the mysterious disappearance of his father Kevin Flynn (Oscar®- and Golden Globe®-winner Jeff Bridges), a man once known as the world's leading video-game developer.  When Sam investigates a strange signal sent from the old Flynn's Arcade—a signal that could only come from his father—he finds himself pulled into a digital world where Kevin has been trapped for 20 years.  With the help of the fearless warrior Quorra (Olivia Wilde), father and son embark on a life-or-death journey across a visually-stunning cyber universe—a universe created by Kevin himself that has become far more advanced with never-before-imagined vehicles, weapons, landscapes and a ruthless villain who will stop at nothing to prevent their escape.  Presented in Disney Digital 3D™ and scored by Grammy Award®-winning electronic music duo Daft Punk, TRON: LEGACY hits U.S. theaters on Dec. 17, 2010 in Disney Digital 3D™ and IMAX® 3D","['walt', 'disney', 'pictures', 'scifi', 'science', 'fiction', 'wondercon', 'arg', 'matrix', 'quorra', ""flynn's"", 'arcade', 'encom', 'kevin', 'flynn', 'sam', 'garrett', 'hedlund', '3d', 'digital', 'theatrical', 'daft', 'punk', 'two', 'steps', 'from', 'hell', 'am', 'not', 'human', 'clu', 'lives', 'movies', 'tron', 'legacy', 'comic', 'con', 'sdcc', 'comiccon', 'vfx', 'test', 'concept', 'lightbike', 'lightcycle', 'battle', 'jeff', 'bridges', 'olivia', 'wilde', 'hd', 'high', 'definition', 'best', 'quality', '1080', '1080p', 'imax', 'san', 'diego', 'virus', 'michael', 'sheen', 'evolution', 'siren', 'electro', '2.0', 'comiTRON', 'guy']",127787,950,23,166,20526,0.4239316239316239
